#!events.txt
# This is a text DVS created by v2e (see https://github.com/SensorsINI/v2e)
# Format is time (float s), x, y, polarity (0=off, 1=on) as specified at http://rpg.ifi.uzh.ch/davis_data.html
# Creation time: 03:11PM April 26 2021
# Creation time: System.currentTimeMillis() 1619417464403
# User name: KCY
0.0010422454215586185 275 10 1
0.0010422454215586185 330 23 1
0.0010422454215586185 15 231 1
0.0010422454215586185 302 27 1
0.0010422454215586185 320 9 1
0.0010422454215586185 137 160 1
0.0010422454215586185 35 64 1
0.0010422454215586185 195 84 1
0.0010422454215586185 148 12 1
0.0010422454215586185 195 110 1
0.0010422454215586185 231 43 1
0.0010422454215586185 279 6 1
0.0010422454215586185 101 79 1
0.0010422454215586185 299 21 1
0.0010422454215586185 153 19 1
0.0010422454215586185 303 69 1
0.0010422454215586185 155 21 1
0.0010422454215586185 329 23 1
0.003126736031845212 146 123 1
0.003126736031845212 104 84 1
0.003126736031845212 146 126 1
0.003126736031845212 144 86 1
0.003126736031845212 329 37 1
0.003126736031845212 200 79 1
0.003126736031845212 307 35 1
0.003126736031845212 79 35 1
0.003126736031845212 190 128 1
0.003126736031845212 195 107 1
0.003126736031845212 340 4 1
0.003126736031845212 157 50 1
0.003126736031845212 195 90 1
0.003126736031845212 106 73 1
0.003126736031845212 179 38 1
0.003126736031845212 311 68 1
0.003126736031845212 204 20 1
0.003126736031845212 4 16 1
0.003126736031845212 264 76 1
0.003126736031845212 195 88 1
0.005211226642131805 311 62 1
0.005211226642131805 194 127 1
0.005211226642131805 10 49 1
0.005211226642131805 14 33 1
0.005211226642131805 25 43 1
0.005211226642131805 146 111 1
0.005211226642131805 339 70 1
0.005211226642131805 87 75 1
0.005211226642131805 146 128 1
0.005211226642131805 147 22 1
0.005211226642131805 156 54 1
0.005211226642131805 337 184 1
0.005211226642131805 145 107 1
0.005211226642131805 262 42 1
0.005211226642131805 112 57 1
0.005211226642131805 127 73 1
0.005211226642131805 196 79 1
0.005211226642131805 118 28 1
0.005211226642131805 187 81 1
0.005211226642131805 191 87 1
0.005211226642131805 195 118 1
0.005211226642131805 343 91 1
0.005211226642131805 152 206 1
0.005211226642131805 145 94 1
0.005211226642131805 17 64 1
0.005211226642131805 191 88 1
0.005211226642131805 173 224 1
0.0072957174852490425 195 103 1
0.0072957174852490425 195 106 1
0.0072957174852490425 146 118 1
0.0072957174852490425 191 90 1
0.0072957174852490425 66 33 1
0.0072957174852490425 195 101 1
0.0072957174852490425 195 120 1
0.0072957174852490425 185 139 1
0.0072957174852490425 317 83 1
0.0072957174852490425 146 119 1
0.0072957174852490425 146 120 1
0.0072957174852490425 311 58 1
0.0072957174852490425 342 90 1
0.0072957174852490425 150 98 1
0.0072957174852490425 195 114 1
0.0072957174852490425 195 98 1
0.0072957174852490425 195 108 1
0.0072957174852490425 81 62 1
0.0072957174852490425 191 104 1
0.0072957174852490425 195 91 1
0.0072957174852490425 227 69 1
0.0072957174852490425 195 112 1
0.0072957174852490425 195 100 1
0.0072957174852490425 195 109 1
0.0072957174852490425 191 109 1
0.0072957174852490425 191 80 1
0.0072957174852490425 195 117 1
0.00938020832836628 196 96 1
0.00938020832836628 195 116 1
0.00938020832836628 190 124 1
0.00938020832836628 145 117 1
0.00938020832836628 190 127 1
0.00938020832836628 145 96 1
0.00938020832836628 252 16 1
0.00938020832836628 142 75 1
0.00938020832836628 286 20 1
0.00938020832836628 145 92 1
0.00938020832836628 272 76 1
0.00938020832836628 196 81 1
0.00938020832836628 190 137 1
0.00938020832836628 191 107 1
0.00938020832836628 195 119 1
0.00938020832836628 145 118 1
0.00938020832836628 195 105 1
0.00938020832836628 164 74 1
0.00938020832836628 29 40 1
0.00938020832836628 194 126 1
0.00938020832836628 190 136 1
0.00938020832836628 196 82 1
0.00938020832836628 146 129 1
0.00938020832836628 182 138 1
0.00938020832836628 195 124 1
0.00938020832836628 177 95 1
0.00938020832836628 191 112 1
0.00938020832836628 193 130 1
0.00938020832836628 195 102 1
0.00938020832836628 191 82 1
0.00938020832836628 195 99 1
0.00938020832836628 145 88 1
0.00938020832836628 195 123 1
0.011464699171483517 191 89 1
0.011464699171483517 275 227 1
0.011464699171483517 195 110 1
0.011464699171483517 194 128 1
0.011464699171483517 195 115 1
0.011464699171483517 195 121 1
0.011464699171483517 185 19 1
0.011464699171483517 144 84 1
0.011464699171483517 195 104 1
0.011464699171483517 81 78 1
0.011464699171483517 196 88 1
0.011464699171483517 146 133 1
0.011464699171483517 196 85 1
0.011464699171483517 196 83 1
0.011464699171483517 195 97 1
0.011464699171483517 196 78 1
0.011464699171483517 145 98 1
0.011464699171483517 195 113 1
0.011464699171483517 196 84 1
0.011464699171483517 132 146 1
0.011464699171483517 339 13 1
0.013549190014600754 196 80 1
0.013549190014600754 196 86 1
0.013549190014600754 47 30 1
0.013549190014600754 190 103 1
0.013549190014600754 195 111 1
0.013549190014600754 145 93 1
0.013549190014600754 145 95 1
0.013549190014600754 195 107 1
0.013549190014600754 57 11 1
0.013549190014600754 145 110 1
0.013549190014600754 196 77 1
0.013549190014600754 196 98 1
0.013549190014600754 173 138 1
0.013549190014600754 146 122 1
0.013549190014600754 195 118 1
0.013549190014600754 190 118 1
0.013549190014600754 5 46 1
0.013549190014600754 190 110 1
0.013549190014600754 166 61 1
0.013549190014600754 114 73 1
0.013549190014600754 196 92 1
0.013549190014600754 166 57 1
0.013549190014600754 196 56 1
0.013549190014600754 190 117 1
0.013549190014600754 191 91 1
0.013549190014600754 191 94 1
0.013549190014600754 190 125 1
0.013549190014600754 191 98 1
0.013549190014600754 195 122 1
0.015633679926395416 196 89 1
0.015633679926395416 195 120 1
0.015633679926395416 195 93 1
0.015633679926395416 96 17 1
0.015633679926395416 10 176 1
0.015633679926395416 191 92 1
0.015633679926395416 145 104 1
0.015633679926395416 145 102 1
0.015633679926395416 106 188 1
0.015633679926395416 190 129 1
0.015633679926395416 191 105 1
0.015633679926395416 210 32 1
0.015633679926395416 196 97 1
0.015633679926395416 190 121 1
0.015633679926395416 222 77 1
0.015633679926395416 190 114 1
0.015633679926395416 191 93 1
0.015633679926395416 195 117 1
0.015633679926395416 196 87 1
0.015633679926395416 190 113 1
0.015633679926395416 145 113 1
0.015633679926395416 180 138 1
0.015633679926395416 196 81 1
0.015633679926395416 146 115 1
0.015633679926395416 190 97 1
0.015633679926395416 195 112 1
0.015633679926395416 196 91 1
0.015633679926395416 53 162 1
0.017718171700835228 195 116 1
0.017718171700835228 145 84 1
0.017718171700835228 52 149 1
0.017718171700835228 196 90 1
0.017718171700835228 195 100 1
0.017718171700835228 198 30 1
0.017718171700835228 190 115 1
0.017718171700835228 145 106 1
0.017718171700835228 195 110 1
0.017718171700835228 195 125 1
0.017718171700835228 196 100 1
0.017718171700835228 146 130 1
