#!events.txt
# This is a text DVS created by v2e (see https://github.com/SensorsINI/v2e)
# Format is time (float s), x, y, polarity (0=off, 1=on) as specified at http://rpg.ifi.uzh.ch/davis_data.html
# Creation time: 03:16PM April 26 2021
# Creation time: System.currentTimeMillis() 1619417775139
# User name: KCY
0.0010422454215586185 196 93 1
0.0010422454215586185 195 118 1
0.0010422454215586185 197 72 1
0.0010422454215586185 197 74 1
0.0010422454215586185 155 243 1
0.0010422454215586185 51 140 1
0.0010422454215586185 156 117 1
0.0010422454215586185 179 146 1
0.0010422454215586185 153 114 1
0.0010422454215586185 190 148 1
0.0010422454215586185 197 85 1
0.0010422454215586185 197 75 1
0.0010422454215586185 197 83 1
0.0010422454215586185 268 14 1
0.0010422454215586185 255 13 1
0.0010422454215586185 145 108 1
0.0010422454215586185 171 69 1
0.0010422454215586185 195 117 1
0.0010422454215586185 190 144 1
0.0010422454215586185 190 89 1
0.0010422454215586185 195 111 1
0.003126736031845212 145 109 1
0.003126736031845212 176 103 1
0.003126736031845212 190 108 1
0.003126736031845212 194 127 1
0.003126736031845212 196 88 1
0.003126736031845212 155 95 1
0.003126736031845212 191 122 1
0.003126736031845212 146 80 1
0.003126736031845212 191 126 1
0.003126736031845212 195 115 1
0.003126736031845212 10 95 1
0.003126736031845212 177 121 1
0.003126736031845212 225 161 1
0.003126736031845212 196 106 1
0.003126736031845212 192 108 1
0.003126736031845212 97 81 1
0.005211226642131805 55 8 1
0.005211226642131805 313 211 1
0.005211226642131805 191 129 1
0.005211226642131805 196 94 1
0.005211226642131805 196 90 1
0.005211226642131805 194 124 1
0.005211226642131805 145 82 1
0.005211226642131805 146 138 1
0.005211226642131805 190 140 1
0.005211226642131805 197 6 1
0.005211226642131805 196 23 1
0.005211226642131805 146 130 1
0.005211226642131805 176 88 1
0.005211226642131805 196 105 1
0.005211226642131805 144 105 1
0.005211226642131805 150 118 1
0.005211226642131805 146 132 1
0.005211226642131805 191 117 1
0.005211226642131805 177 146 1
0.005211226642131805 144 106 1
0.0072957174852490425 192 96 1
0.0072957174852490425 197 76 1
0.0072957174852490425 143 96 1
0.0072957174852490425 143 84 1
0.0072957174852490425 93 3 1
0.0072957174852490425 197 86 1
0.0072957174852490425 143 93 1
0.0072957174852490425 146 136 1
0.0072957174852490425 195 110 1
0.0072957174852490425 197 79 1
0.0072957174852490425 192 89 1
0.0072957174852490425 196 100 1
0.0072957174852490425 123 19 1
0.0072957174852490425 195 108 1
0.0072957174852490425 31 233 1
0.0072957174852490425 194 123 1
0.0072957174852490425 194 122 1
0.0072957174852490425 145 118 1
0.0072957174852490425 190 142 1
