#!events.txt
# This is a text DVS created by v2e (see https://github.com/SensorsINI/v2e)
# Format is time (float s), x, y, polarity (0=off, 1=on) as specified at http://rpg.ifi.uzh.ch/davis_data.html
# Creation time: 03:41PM April 26 2021
# Creation time: System.currentTimeMillis() 1619419261176
# User name: KCY
0.001043402822688222 165 132 1
0.001043402822688222 157 143 1
0.001043402822688222 291 250 1
0.001043402822688222 329 193 1
0.001043402822688222 196 145 1
0.001043402822688222 160 161 1
0.001043402822688222 164 156 1
0.001043402822688222 150 105 1
0.001043402822688222 156 134 1
0.001043402822688222 315 127 1
0.001043402822688222 195 110 1
0.001043402822688222 150 111 1
0.001043402822688222 158 154 1
0.001043402822688222 151 118 1
0.001043402822688222 189 72 1
0.001043402822688222 258 94 1
0.001043402822688222 155 131 1
0.003130208235234022 159 159 1
0.003130208235234022 154 103 1
0.003130208235234022 186 150 1
0.003130208235234022 198 144 1
0.003130208235234022 188 101 1
0.003130208235234022 156 146 1
0.003130208235234022 155 129 1
0.003130208235234022 190 73 1
0.003130208235234022 158 149 1
0.003130208235234022 194 146 1
0.003130208235234022 187 66 1
0.003130208235234022 158 150 1
0.003130208235234022 193 79 1
0.003130208235234022 195 146 1
0.003130208235234022 155 130 1
0.003130208235234022 191 77 1
0.003130208235234022 190 74 1
0.003130208235234022 188 68 1
0.003130208235234022 197 145 1
0.003130208235234022 187 68 1
0.003130208235234022 187 67 1
0.003130208235234022 156 75 1
0.003130208235234022 197 102 1
0.003130208235234022 17 164 1
0.003130208235234022 142 80 1
0.003130208235234022 159 156 1
0.003130208235234022 150 77 1
0.003130208235234022 149 78 1
0.005217013880610466 158 153 1
0.005217013880610466 159 162 1
0.005217013880610466 191 76 1
0.005217013880610466 193 81 1
0.005217013880610466 155 132 1
0.005217013880610466 153 126 1
0.005217013880610466 193 147 1
0.005217013880610466 161 73 1
0.005217013880610466 159 160 1
0.005217013880610466 170 113 1
0.005217013880610466 158 156 1
0.005217013880610466 200 115 1
0.005217013880610466 153 125 1
0.005217013880610466 158 157 1
0.005217013880610466 158 151 1
0.005217013880610466 160 74 1
0.005217013880610466 159 74 1
0.005217013880610466 316 87 1
0.005217013880610466 159 123 1
0.005217013880610466 157 151 1
0.005217013880610466 221 93 1
0.005217013880610466 198 145 1
0.005217013880610466 183 151 1
0.005217013880610466 143 80 1
0.005217013880610466 189 149 1
0.005217013880610466 36 179 1
0.005217013880610466 154 126 1
0.005217013880610466 155 76 1
0.005217013880610466 156 135 1
0.005217013880610466 144 79 1
0.005217013880610466 158 145 1
0.005217013880610466 156 78 1
0.005217013880610466 154 76 1
0.005217013880610466 156 149 1
0.005217013880610466 156 137 1
0.005217013880610466 159 157 1
0.005217013880610466 168 115 1
0.005217013880610466 159 155 1
0.005217013880610466 144 80 1
0.005217013880610466 155 143 1
0.005217013880610466 155 131 1
0.005217013880610466 157 147 1
0.005217013880610466 148 78 1
0.00730381952598691 154 128 1
0.00730381952598691 159 158 1
0.00730381952598691 187 65 1
0.00730381952598691 192 147 1
0.00730381952598691 190 148 1
0.00730381952598691 196 145 1
0.00730381952598691 157 137 1
0.00730381952598691 189 69 1
0.00730381952598691 145 79 1
0.00730381952598691 151 77 1
0.00730381952598691 196 146 1
0.00730381952598691 191 75 1
0.00730381952598691 157 152 1
0.00730381952598691 183 70 1
0.00730381952598691 157 144 1
0.00730381952598691 154 127 1
0.00730381952598691 158 152 1
0.00730381952598691 188 149 1
0.00730381952598691 154 130 1
0.00730381952598691 195 146 1
0.00730381952598691 190 71 1
0.00730381952598691 157 140 1
0.00730381952598691 143 79 1
0.00730381952598691 158 155 1
0.00730381952598691 155 137 1
0.00730381952598691 159 161 1
0.00730381952598691 147 78 1
0.00730381952598691 158 147 1
0.00730381952598691 157 142 1
0.00730381952598691 146 78 1
0.00730381952598691 147 79 1
0.00730381952598691 185 150 1
0.00730381952598691 152 121 1
0.00730381952598691 195 145 1
0.00730381952598691 171 71 1
0.00730381952598691 161 161 0
0.00730381952598691 154 129 1
0.00730381952598691 156 138 1
0.00730381952598691 150 115 1
