#!events.txt
# This is a text DVS created by v2e (see https://github.com/SensorsINI/v2e)
# Format is time (float s), x, y, polarity (0=off, 1=on) as specified at http://rpg.ifi.uzh.ch/davis_data.html
# Creation time: 03:33PM April 26 2021
# Creation time: System.currentTimeMillis() 1619418784731
# User name: KCY
0.001043402822688222 164 138 1
0.001043402822688222 157 97 1
0.001043402822688222 198 83 1
0.001043402822688222 157 100 1
0.001043402822688222 158 124 1
0.001043402822688222 244 12 1
0.001043402822688222 158 122 1
0.001043402822688222 147 82 1
0.001043402822688222 338 15 1
0.001043402822688222 153 71 1
0.001043402822688222 158 119 1
0.001043402822688222 147 72 1
0.001043402822688222 184 124 1
0.001043402822688222 158 134 1
0.001043402822688222 179 15 1
0.001043402822688222 158 117 1
0.001043402822688222 158 131 1
0.001043402822688222 206 202 1
0.001043402822688222 211 12 1
0.001043402822688222 158 105 1
0.001043402822688222 158 127 1
0.001043402822688222 159 137 1
0.001043402822688222 158 110 1
0.001043402822688222 157 102 1
0.001043402822688222 157 95 1
0.001043402822688222 153 84 1
0.001043402822688222 201 83 1
0.001043402822688222 163 113 1
0.001043402822688222 157 98 1
0.001043402822688222 326 18 1
0.003130208235234022 156 90 1
0.003130208235234022 154 71 1
0.003130208235234022 12 114 1
0.003130208235234022 337 17 1
0.003130208235234022 150 105 1
0.003130208235234022 159 148 1
0.003130208235234022 158 114 1
0.003130208235234022 157 92 1
0.003130208235234022 149 87 1
0.003130208235234022 148 89 1
0.003130208235234022 154 116 1
0.003130208235234022 148 88 1
0.003130208235234022 153 85 1
0.003130208235234022 158 130 1
0.003130208235234022 158 120 1
0.003130208235234022 185 142 1
0.003130208235234022 157 104 1
0.003130208235234022 159 146 1
0.003130208235234022 157 120 1
0.003130208235234022 158 129 1
0.003130208235234022 157 108 1
0.003130208235234022 151 109 1
0.003130208235234022 65 16 1
0.003130208235234022 65 2 1
0.003130208235234022 158 137 1
0.003130208235234022 188 69 1
0.003130208235234022 197 139 1
0.003130208235234022 158 126 1
