#!events.txt
# This is a text DVS created by v2e (see https://github.com/SensorsINI/v2e)
# Format is time (float s), x, y, polarity (0=off, 1=on) as specified at http://rpg.ifi.uzh.ch/davis_data.html
# Creation time: 06:02PM April 26 2021
# Creation time: System.currentTimeMillis() 1619427768603
# User name: KCY
0.001043402822688222 236 67 1
0.001043402822688222 184 124 1
0.001043402822688222 188 167 1
0.001043402822688222 183 118 1
0.001043402822688222 286 21 1
0.001043402822688222 168 127 1
0.001043402822688222 338 93 1
0.001043402822688222 204 18 1
0.001043402822688222 157 147 1
0.001043402822688222 171 173 1
0.001043402822688222 115 14 1
0.001043402822688222 232 125 1
0.001043402822688222 165 63 1
0.001043402822688222 183 120 1
0.001043402822688222 184 161 1
0.001043402822688222 189 34 1
0.001043402822688222 235 45 1
0.003130208235234022 311 60 1
0.003130208235234022 155 164 1
0.003130208235234022 26 64 1
0.003130208235234022 184 128 1
0.003130208235234022 194 154 1
0.003130208235234022 285 77 1
0.003130208235234022 264 53 1
0.003130208235234022 186 163 1
0.003130208235234022 326 77 1
0.003130208235234022 189 134 1
0.003130208235234022 163 171 1
0.003130208235234022 70 12 1
0.003130208235234022 164 15 1
0.003130208235234022 193 59 1
0.003130208235234022 191 166 1
0.003130208235234022 337 33 1
0.003130208235234022 195 149 1
0.003130208235234022 161 169 1
0.003130208235234022 35 58 1
0.003130208235234022 93 53 1
0.005217013880610466 164 159 1
0.005217013880610466 111 67 1
0.005217013880610466 182 160 1
0.005217013880610466 316 77 1
0.005217013880610466 139 158 1
0.005217013880610466 193 156 1
0.005217013880610466 169 165 1
0.005217013880610466 118 43 1
0.005217013880610466 187 165 1
0.005217013880610466 333 27 1
0.005217013880610466 171 101 1
0.005217013880610466 326 38 1
0.005217013880610466 155 123 1
0.005217013880610466 285 82 1
0.005217013880610466 183 121 1
0.005217013880610466 55 48 1
0.005217013880610466 185 130 1
0.005217013880610466 212 35 1
0.005217013880610466 170 90 1
0.005217013880610466 171 176 1
0.005217013880610466 98 8 1
0.005217013880610466 263 73 1
0.005217013880610466 185 131 1
0.005217013880610466 197 145 1
0.005217013880610466 8 64 1
0.005217013880610466 188 109 1
0.005217013880610466 192 165 1
0.005217013880610466 70 240 1
0.005217013880610466 182 118 1
0.005217013880610466 217 52 1
0.005217013880610466 181 158 1
0.005217013880610466 196 121 1
0.005217013880610466 156 26 1
0.00730381952598691 156 143 1
0.00730381952598691 148 132 1
0.00730381952598691 184 125 1
0.00730381952598691 171 84 1
0.00730381952598691 152 152 1
0.00730381952598691 191 138 1
0.00730381952598691 185 128 1
0.00730381952598691 9 85 1
0.00730381952598691 158 151 1
0.00730381952598691 141 22 1
0.00730381952598691 184 130 1
0.00730381952598691 275 43 1
0.00730381952598691 237 45 1
0.00730381952598691 182 117 1
0.00730381952598691 154 152 1
0.00730381952598691 177 107 1
0.00730381952598691 61 7 1
0.00730381952598691 313 38 1
0.00730381952598691 168 163 1
0.00730381952598691 184 127 1
0.00730381952598691 280 81 1
0.00730381952598691 189 141 1
0.00730381952598691 290 56 1
0.00730381952598691 252 73 1
0.00730381952598691 337 235 1
0.00730381952598691 23 73 1
0.00730381952598691 191 144 1
0.00730381952598691 274 41 1
0.009390625171363354 183 119 1
0.009390625171363354 179 109 1
0.009390625171363354 182 114 1
0.009390625171363354 152 153 1
0.009390625171363354 195 134 1
0.009390625171363354 33 19 1
0.009390625171363354 166 174 1
0.009390625171363354 175 105 1
0.009390625171363354 153 137 1
0.009390625171363354 186 134 1
0.009390625171363354 170 89 1
0.009390625171363354 197 134 1
0.009390625171363354 189 169 1
0.009390625171363354 32 35 1
0.009390625171363354 147 130 1
0.009390625171363354 170 87 1
0.009390625171363354 189 168 1
0.009390625171363354 187 166 1
0.009390625171363354 193 144 1
0.009390625171363354 196 134 1
0.009390625171363354 271 41 1
0.009390625171363354 182 116 1
0.009390625171363354 170 93 1
0.009390625171363354 181 157 1
0.009390625171363354 333 24 1
0.009390625171363354 153 146 1
0.009390625171363354 267 10 1
0.009390625171363354 184 123 1
0.009390625171363354 180 110 1
0.009390625171363354 266 82 1
0.009390625171363354 182 119 1
0.009390625171363354 170 92 1
0.009390625171363354 215 137 1
0.009390625171363354 197 125 1
0.01147743035107851 182 153 1
0.01147743035107851 185 106 1
0.01147743035107851 181 112 1
0.01147743035107851 183 123 1
0.01147743035107851 240 57 1
0.01147743035107851 247 52 1
0.01147743035107851 157 166 1
0.01147743035107851 189 121 1
0.01147743035107851 259 57 1
0.01147743035107851 42 83 1
0.01147743035107851 111 2 1
0.01147743035107851 172 102 1
0.01147743035107851 182 113 1
0.01147743035107851 193 134 1
0.01147743035107851 66 10 1
0.01147743035107851 9 64 1
0.01147743035107851 184 143 1
0.01147743035107851 184 126 1
0.01147743035107851 183 161 1
0.01147743035107851 186 164 1
0.01147743035107851 192 164 1
0.01147743035107851 221 53 1
0.01147743035107851 162 170 1
0.01147743035107851 169 98 1
0.01147743035107851 186 132 1
0.01147743035107851 149 134 1
0.01147743035107851 184 113 1
0.01147743035107851 169 96 1
0.01147743035107851 170 166 1
0.01147743035107851 152 147 1
0.01147743035107851 177 106 1
0.01147743035107851 170 100 1
0.01147743035107851 243 79 1
0.01147743035107851 328 23 1
0.013564236462116241 162 167 1
0.013564236462116241 151 147 1
0.013564236462116241 184 129 1
0.013564236462116241 117 96 1
0.013564236462116241 183 124 1
0.013564236462116241 119 37 1
0.013564236462116241 277 77 1
0.013564236462116241 115 53 1
0.013564236462116241 154 142 1
0.013564236462116241 189 110 1
0.013564236462116241 176 106 1
0.013564236462116241 303 29 1
0.013564236462116241 155 161 1
0.013564236462116241 192 134 1
0.013564236462116241 303 49 1
0.013564236462116241 307 25 1
0.013564236462116241 195 176 1
0.013564236462116241 184 119 1
0.013564236462116241 247 50 1
0.013564236462116241 163 158 1
0.013564236462116241 169 93 1
0.013564236462116241 191 115 1
0.013564236462116241 170 170 1
0.013564236462116241 153 153 1
0.013564236462116241 310 25 1
0.013564236462116241 185 163 1
0.013564236462116241 245 16 1
0.013564236462116241 192 163 1
0.013564236462116241 183 160 1
0.013564236462116241 196 124 1
0.013564236462116241 171 172 1
0.013564236462116241 170 169 1
0.013564236462116241 184 164 1
0.013564236462116241 244 65 1
0.013564236462116241 182 156 1
0.013564236462116241 181 156 1
0.013564236462116241 323 53 1
0.013564236462116241 169 100 1
0.013564236462116241 170 171 1
0.015651041641831398 185 135 1
0.015651041641831398 314 69 1
0.015651041641831398 313 58 1
0.015651041641831398 110 39 1
0.015651041641831398 83 83 1
0.015651041641831398 185 133 1
0.015651041641831398 182 118 1
0.015651041641831398 241 61 1
0.015651041641831398 15 77 1
0.015651041641831398 188 168 1
0.015651041641831398 157 114 1
0.015651041641831398 185 132 1
0.015651041641831398 181 111 1
0.015651041641831398 155 138 1
0.015651041641831398 170 101 1
0.015651041641831398 12 83 1
0.015651041641831398 182 120 1
0.015651041641831398 40 83 1
0.015651041641831398 182 117 1
0.015651041641831398 185 134 1
0.015651041641831398 157 148 1
0.015651041641831398 180 111 1
0.015651041641831398 184 131 1
0.015651041641831398 188 141 1
0.015651041641831398 166 161 1
0.015651041641831398 189 166 1
0.015651041641831398 66 7 1
0.015651041641831398 183 122 1
0.015651041641831398 187 125 1
0.017737846821546555 184 128 1
0.017737846821546555 183 126 1
0.017737846821546555 169 178 1
0.017737846821546555 184 162 1
0.017737846821546555 179 110 1
0.017737846821546555 183 129 1
0.017737846821546555 169 99 1
0.017737846821546555 184 133 1
0.017737846821546555 181 115 1
0.017737846821546555 181 114 1
0.017737846821546555 182 159 1
0.017737846821546555 107 109 1
0.017737846821546555 154 135 1
0.017737846821546555 110 123 1
0.017737846821546555 167 162 1
0.017737846821546555 186 166 1
0.017737846821546555 188 171 1
0.017737846821546555 151 142 1
0.017737846821546555 177 107 1
0.017737846821546555 178 108 1
0.017737846821546555 183 127 1
0.017737846821546555 323 57 1
0.017737846821546555 331 160 1
0.017737846821546555 181 117 1
0.017737846821546555 182 160 1
0.017737846821546555 185 164 1
0.017737846821546555 153 151 1
0.017737846821546555 71 6 1
0.017737846821546555 171 79 1
0.017737846821546555 198 141 1
0.017737846821546555 291 22 1
0.017737846821546555 184 132 1
0.017737846821546555 174 104 1
0.017737846821546555 181 158 1
0.017737846821546555 156 144 1
0.017737846821546555 182 122 1
0.017737846821546555 182 115 1
0.01982465200126171 184 163 1
0.01982465200126171 162 169 1
0.01982465200126171 157 149 1
0.01982465200126171 155 139 1
0.01982465200126171 110 3 1
0.01982465200126171 152 150 1
0.01982465200126171 285 128 1
0.01982465200126171 169 95 1
0.01982465200126171 183 125 1
0.01982465200126171 173 104 1
0.01982465200126171 182 123 1
0.01982465200126171 183 128 1
0.01982465200126171 186 165 1
0.01982465200126171 269 98 1
0.01982465200126171 153 154 1
0.01982465200126171 193 130 1
0.01982465200126171 84 158 1
0.01982465200126171 157 77 1
0.01982465200126171 193 135 1
0.01982465200126171 189 135 1
0.01982465200126171 169 94 1
0.01982465200126171 170 85 1
0.01982465200126171 176 107 1
0.01982465200126171 182 121 1
0.01982465200126171 276 250 1
0.01982465200126171 155 163 1
0.01982465200126171 165 160 1
0.01982465200126171 172 103 1
0.01982465200126171 181 159 1
0.021911459043622017 334 136 1
0.021911459043622017 192 91 0
0.021911459043622017 49 33 1
0.021911459043622017 156 163 1
0.021911459043622017 170 172 1
0.021911459043622017 194 134 1
0.021911459043622017 154 133 1
0.021911459043622017 267 81 1
0.021911459043622017 180 112 1
0.021911459043622017 184 130 1
0.021911459043622017 181 113 1
0.021911459043622017 158 165 1
0.021911459043622017 274 30 1
0.021911459043622017 156 41 1
0.021911459043622017 184 127 1
0.021911459043622017 163 167 1
0.021911459043622017 157 146 1
0.021911459043622017 182 116 1
0.021911459043622017 198 134 1
0.021911459043622017 175 42 1
0.021911459043622017 172 162 0
0.021911459043622017 150 132 1
0.021911459043622017 185 131 1
0.021911459043622017 180 111 1
0.021911459043622017 149 138 1
0.021911459043622017 113 71 1
0.021911459043622017 267 73 1
0.021911459043622017 149 135 1
0.021911459043622017 188 167 1
0.021911459043622017 183 161 1
0.021911459043622017 182 119 1
0.021911459043622017 158 152 1
0.021911459043622017 341 28 1
0.021911459043622017 182 161 1
0.023998264223337173 196 111 0
0.023998264223337173 150 141 1
0.023998264223337173 188 169 1
0.023998264223337173 180 159 1
0.023998264223337173 184 134 1
0.023998264223337173 183 130 1
0.023998264223337173 186 177 1
0.023998264223337173 181 118 1
0.023998264223337173 196 109 0
0.023998264223337173 194 99 0
0.023998264223337173 268 77 1
0.023998264223337173 173 103 1
0.023998264223337173 195 128 1
0.023998264223337173 248 19 1
0.023998264223337173 180 110 1
0.023998264223337173 190 135 1
0.023998264223337173 187 135 1
0.023998264223337173 187 166 1
0.023998264223337173 191 90 0
0.023998264223337173 177 108 1
0.023998264223337173 181 116 1
0.023998264223337173 198 121 0
0.023998264223337173 157 107 1
0.023998264223337173 182 125 1
0.023998264223337173 194 135 1
0.023998264223337173 194 122 1
0.023998264223337173 189 170 1
0.023998264223337173 272 67 1
0.023998264223337173 306 33 1
0.023998264223337173 187 167 1
0.02608506940305233 196 110 0
0.02608506940305233 169 170 1
0.02608506940305233 183 121 1
0.02608506940305233 181 120 1
0.02608506940305233 170 163 0
0.02608506940305233 169 91 1
0.02608506940305233 153 136 1
0.02608506940305233 182 124 1
0.02608506940305233 171 102 1
0.02608506940305233 191 135 1
0.02608506940305233 184 131 1
0.02608506940305233 160 167 1
0.02608506940305233 150 138 1
0.02608506940305233 169 168 1
0.02608506940305233 168 163 1
0.02608506940305233 188 121 1
0.02608506940305233 152 148 1
0.02608506940305233 181 160 1
0.02608506940305233 164 159 1
0.02608506940305233 303 39 1
0.02608506940305233 183 162 1
0.02608506940305233 186 133 1
0.02608506940305233 58 86 1
0.02608506940305233 169 97 1
0.02608506940305233 89 61 1
0.02608506940305233 198 119 0
0.02608506940305233 183 123 1
0.02608506940305233 183 131 1
0.02608506940305233 178 109 1
0.02608506940305233 175 106 1
0.02608506940305233 197 116 0
0.02608506940305233 154 13 1
0.02608506940305233 189 88 0
0.028171874582767487 181 121 1
0.028171874582767487 169 166 1
0.028171874582767487 180 158 1
0.028171874582767487 197 114 0
0.028171874582767487 198 125 0
0.028171874582767487 159 165 1
0.028171874582767487 192 135 1
0.028171874582767487 251 26 1
0.028171874582767487 186 166 1
0.028171874582767487 170 86 1
0.028171874582767487 182 126 1
0.028171874582767487 161 168 1
0.028171874582767487 317 72 1
0.028171874582767487 273 210 1
0.028171874582767487 179 110 1
0.028171874582767487 194 98 0
0.028171874582767487 167 168 1
0.028171874582767487 157 165 1
0.028171874582767487 151 134 1
0.028171874582767487 157 156 1
0.028171874582767487 198 120 0
0.028171874582767487 173 104 1
0.028171874582767487 151 137 1
0.028171874582767487 197 119 0
0.028171874582767487 199 127 0
0.028171874582767487 159 166 1
0.028171874582767487 171 175 1
0.028171874582767487 287 29 1
0.028171874582767487 153 156 1
0.028171874582767487 183 129 1
0.028171874582767487 198 123 0
0.028171874582767487 174 105 1
0.028171874582767487 198 124 0
0.028171874582767487 182 118 1
0.028171874582767487 153 155 1
0.028171874582767487 185 165 1
0.028171874582767487 182 120 1
0.028171874582767487 182 123 1
0.028171874582767487 195 106 0
0.030258679762482643 192 91 0
0.030258679762482643 182 128 1
0.030258679762482643 181 122 1
0.030258679762482643 180 117 1
0.030258679762482643 168 98 1
0.030258679762482643 198 122 0
0.030258679762482643 182 145 1
0.030258679762482643 181 115 1
0.030258679762482643 182 129 1
0.030258679762482643 165 165 1
0.030258679762482643 158 157 1
0.030258679762482643 167 163 1
0.030258679762482643 168 167 1
0.030258679762482643 197 115 0
0.030258679762482643 199 129 0
0.030258679762482643 252 198 1
0.030258679762482643 183 133 1
0.030258679762482643 189 167 1
0.030258679762482643 274 148 1
0.030258679762482643 183 163 1
0.030258679762482643 160 158 1
0.030258679762482643 199 128 0
0.030258679762482643 180 114 1
0.030258679762482643 155 157 1
0.030258679762482643 182 127 1
0.030258679762482643 196 109 0
0.030258679762482643 158 151 1
0.030258679762482643 172 162 0
0.030258679762482643 170 83 1
0.030258679762482643 180 113 1
0.030258679762482643 183 132 1
0.030258679762482643 162 162 1
0.030258679762482643 155 159 1
0.030258679762482643 151 140 1
0.0323454849421978 154 154 1
0.0323454849421978 180 157 1
0.0323454849421978 152 141 1
0.0323454849421978 152 99 0
0.0323454849421978 153 158 1
0.0323454849421978 208 13 1
0.0323454849421978 184 135 1
0.0323454849421978 278 49 1
0.0323454849421978 183 174 1
0.0323454849421978 196 113 0
0.0323454849421978 156 154 1
0.0323454849421978 152 142 1
0.0323454849421978 332 14 1
0.0323454849421978 195 105 0
0.0323454849421978 188 135 1
0.0323454849421978 193 96 0
0.0323454849421978 154 91 0
0.0323454849421978 169 92 1
0.0323454849421978 176 107 1
0.0323454849421978 197 118 0
0.0323454849421978 177 109 1
0.0323454849421978 152 137 1
0.0323454849421978 180 160 1
0.0323454849421978 177 181 1
0.0323454849421978 195 135 1
0.0323454849421978 189 105 1
0.0323454849421978 197 117 0
0.0323454849421978 187 134 1
0.0323454849421978 194 99 0
0.0323454849421978 154 153 1
0.0323454849421978 180 115 1
