#!events.txt
# This is a text DVS created by v2e (see https://github.com/SensorsINI/v2e)
# Format is time (float s), x, y, polarity (0=off, 1=on) as specified at http://rpg.ifi.uzh.ch/davis_data.html
# Creation time: 02:33PM April 26 2021
# Creation time: System.currentTimeMillis() 1619415228793
# User name: KCY
0.0010419560130685568 160 80 1
0.0010419560130685568 345 138 1
0.0010419560130685568 34 76 1
0.0010419560130685568 148 91 1
0.0010419560130685568 166 128 1
0.0010419560130685568 98 77 1
0.0010419560130685568 183 73 1
0.0010419560130685568 148 12 1
0.0010419560130685568 303 39 1
0.0010419560130685568 188 171 1
0.0010419560130685568 160 98 1
0.0010419560130685568 218 17 1
0.0010419560130685568 132 213 1
0.0031258680392056704 161 112 1
0.0031258680392056704 160 79 1
0.0031258680392056704 211 88 1
0.0031258680392056704 161 119 1
0.0031258680392056704 160 91 1
0.0031258680392056704 305 72 1
0.0031258680392056704 148 82 1
0.0031258680392056704 161 114 1
0.0031258680392056704 148 74 1
0.0031258680392056704 104 80 1
0.005209780298173428 280 46 1
0.005209780298173428 161 110 1
0.005209780298173428 160 103 1
0.005209780298173428 161 118 1
0.005209780298173428 296 41 1
0.005209780298173428 161 117 1
0.005209780298173428 157 128 1
0.005209780298173428 44 74 1
0.005209780298173428 18 64 1
0.005209780298173428 160 96 1
0.005209780298173428 292 132 1
0.005209780298173428 254 76 1
0.005209780298173428 304 72 1
0.005209780298173428 160 90 1
0.005209780298173428 224 48 1
0.005209780298173428 161 100 1
0.005209780298173428 206 37 1
0.005209780298173428 160 78 1
0.005209780298173428 14 64 1
0.007293692324310541 152 116 1
0.007293692324310541 341 49 1
0.007293692324310541 153 112 1
0.007293692324310541 34 64 1
0.007293692324310541 142 118 1
0.007293692324310541 21 43 1
0.007293692324310541 160 97 1
0.007293692324310541 160 81 1
0.007293692324310541 72 58 1
0.007293692324310541 166 125 1
0.007293692324310541 146 78 1
0.007293692324310541 161 139 1
0.007293692324310541 146 77 1
0.007293692324310541 157 133 1
0.007293692324310541 160 94 1
0.007293692324310541 154 115 1
0.009377604350447655 161 107 1
0.009377604350447655 205 76 1
0.009377604350447655 60 82 1
0.009377604350447655 160 89 1
0.009377604350447655 155 121 1
0.009377604350447655 161 124 1
0.009377604350447655 189 124 1
0.009377604350447655 156 93 1
0.009377604350447655 161 125 1
0.009377604350447655 156 92 1
0.009377604350447655 101 57 1
0.009377604350447655 161 123 1
0.009377604350447655 226 12 1
0.009377604350447655 161 138 1
0.009377604350447655 159 136 1
0.009377604350447655 161 113 1
0.009377604350447655 279 41 1
0.009377604350447655 161 132 1
0.009377604350447655 160 119 1
0.009377604350447655 184 100 1
0.009377604350447655 160 85 1
0.009377604350447655 182 149 0
0.009377604350447655 161 116 1
0.009377604350447655 160 86 1
0.009377604350447655 160 93 1
