# frame times for dvs-video.avi
# frame# time(s)
0	  0.008782
1	  0.013782
2	  0.018782
3	  0.023782
4	  0.028782
5	  0.033782
6	  0.038782
7	  0.043782
8	  0.048782
9	  0.053782
10	  0.058782
11	  0.063782
12	  0.068782
13	  0.073782
14	  0.078782
15	  0.083782
16	  0.088782
17	  0.093782
18	  0.098782
19	  0.103782
20	  0.108782
21	  0.113782
22	  0.118782
23	  0.123782
24	  0.128782
25	  0.133782
26	  0.138782
27	  0.143782
28	  0.148782
29	  0.153782
30	  0.158782
31	  0.163782
32	  0.168782
33	  0.173782
34	  0.178782
35	  0.183782
36	  0.188782
37	  0.193782
38	  0.198782
39	  0.203782
40	  0.208782
41	  0.213782
42	  0.218782
43	  0.223782
44	  0.228782
45	  0.233782
46	  0.238782
47	  0.243782
48	  0.248782
49	  0.253782
50	  0.258782
51	  0.263782
52	  0.268782
53	  0.273782
54	  0.278782
55	  0.283782
56	  0.288782
57	  0.293782
58	  0.298782
59	  0.303782
60	  0.308782
61	  0.313782
62	  0.318782
63	  0.323782
64	  0.328782
65	  0.333782
66	  0.338782
67	  0.343782
68	  0.348782
69	  0.353782
70	  0.358782
71	  0.363782
72	  0.368782
73	  0.373782
74	  0.378782
75	  0.383782
76	  0.388782
77	  0.393782
78	  0.398782
79	  0.403782
80	  0.408782
81	  0.413782
82	  0.418782
83	  0.423782
84	  0.428782
85	  0.433782
86	  0.438782
87	  0.443782
88	  0.448782
89	  0.453782
90	  0.458782
91	  0.463782
92	  0.468782
93	  0.473782
94	  0.478782
95	  0.483782
96	  0.488782
97	  0.493782
98	  0.498782
99	  0.503782
100	  0.508782
101	  0.513782
102	  0.518782
103	  0.523782
104	  0.528782
105	  0.533782
106	  0.538782
107	  0.543782
108	  0.548782
109	  0.553782
110	  0.558782
111	  0.563782
112	  0.568782
113	  0.573782
114	  0.578782
115	  0.583782
116	  0.588782
117	  0.593782
118	  0.598782
119	  0.603782
120	  0.608782
121	  0.613782
122	  0.618782
123	  0.623782
124	  0.628782
125	  0.633782
126	  0.638782
127	  0.643782
128	  0.648782
129	  0.653782
130	  0.658782
131	  0.663782
132	  0.668782
133	  0.673782
134	  0.678782
135	  0.683782
136	  0.688782
137	  0.693782
138	  0.698782
139	  0.703782
140	  0.708782
141	  0.713782
142	  0.718782
143	  0.723782
144	  0.728782
145	  0.733782
146	  0.738782
147	  0.743782
148	  0.748782
149	  0.753782
150	  0.758782
151	  0.763782
152	  0.768782
153	  0.773782
154	  0.778782
155	  0.783782
156	  0.788782
157	  0.793782
158	  0.798782
159	  0.803782
160	  0.808782
161	  0.813782
162	  0.818782
163	  0.823782
164	  0.828782
165	  0.833782
166	  0.838782
167	  0.843782
168	  0.848782
169	  0.853782
170	  0.858782
171	  0.863782
172	  0.868782
173	  0.873782
174	  0.878782
175	  0.883782
176	  0.888782
177	  0.893782
178	  0.898782
179	  0.903782
180	  0.908782
181	  0.913782
182	  0.918782
183	  0.923782
184	  0.928782
185	  0.933782
186	  0.938782
187	  0.943782
188	  0.948782
189	  0.953782
190	  0.958782
191	  0.963782
192	  0.968782
193	  0.973782
194	  0.978782
195	  0.983782
196	  0.988782
197	  0.993782
198	  0.998782
199	  1.003782
200	  1.008782
201	  1.013782
202	  1.018782
203	  1.023782
204	  1.028782
205	  1.033782
206	  1.038782
207	  1.043782
208	  1.048782
209	  1.053782
210	  1.058782
211	  1.063782
212	  1.068782
213	  1.073782
214	  1.078782
215	  1.083782
216	  1.088782
217	  1.093782
218	  1.098782
219	  1.103782
220	  1.108782
221	  1.113782
222	  1.118782
223	  1.123782
224	  1.128782
225	  1.133782
226	  1.138782
227	  1.143782
228	  1.148782
229	  1.153782
230	  1.158782
231	  1.163782
232	  1.168782
233	  1.173782
234	  1.178782
235	  1.183782
236	  1.188782
237	  1.193782
238	  1.198782
239	  1.203782
240	  1.208782
241	  1.213782
242	  1.218782
243	  1.223782
244	  1.228782
245	  1.233782
246	  1.238782
247	  1.243782
248	  1.248782
249	  1.253782
250	  1.258782
251	  1.263782
252	  1.268782
253	  1.273782
254	  1.278782
255	  1.283782
256	  1.288782
257	  1.293782
258	  1.298782
259	  1.303782
260	  1.308782
261	  1.313782
262	  1.318782
263	  1.323782
264	  1.328782
265	  1.333782
266	  1.338782
267	  1.343782
268	  1.348782
269	  1.353782
270	  1.358782
271	  1.363782
272	  1.368782
273	  1.373782
274	  1.378782
275	  1.383782
276	  1.388782
277	  1.393782
278	  1.398782
279	  1.403782
280	  1.408782
281	  1.413782
282	  1.418782
283	  1.423782
284	  1.428782
285	  1.433782
286	  1.438782
287	  1.443782
288	  1.448782
289	  1.453782
290	  1.458782
291	  1.463782
292	  1.468782
293	  1.473782
294	  1.478782
295	  1.483782
296	  1.488782
297	  1.493782
298	  1.498782
299	  1.503782
300	  1.508782
301	  1.513782
302	  1.518782
303	  1.523782
304	  1.528782
305	  1.533782
306	  1.538782
307	  1.543782
308	  1.548782
309	  1.553782
310	  1.558782
311	  1.563782
312	  1.568782
313	  1.573782
314	  1.578782
315	  1.583782
316	  1.588782
317	  1.593782
318	  1.598782
319	  1.603782
320	  1.608782
321	  1.613782
322	  1.618782
323	  1.623782
324	  1.628782
325	  1.633782
326	  1.638782
327	  1.643782
328	  1.648782
329	  1.653782
330	  1.658782
331	  1.663782
332	  1.668782
333	  1.673782
334	  1.678782
335	  1.683782
336	  1.688782
337	  1.693782
338	  1.698782
339	  1.703782
340	  1.708782
341	  1.713782
342	  1.718782
343	  1.723782
344	  1.728782
345	  1.733782
346	  1.738782
347	  1.743782
348	  1.748782
349	  1.753782
350	  1.758782
351	  1.763782
352	  1.768782
353	  1.773782
354	  1.778782
355	  1.783782
356	  1.788782
357	  1.793782
358	  1.798782
359	  1.803782
360	  1.808782
361	  1.813782
362	  1.818782
363	  1.823782
364	  1.828782
365	  1.833782
366	  1.838782
367	  1.843782
368	  1.848782
369	  1.853782
370	  1.858782
371	  1.863782
372	  1.868782
373	  1.873782
374	  1.878782
375	  1.883782
376	  1.888782
377	  1.893782
378	  1.898782
379	  1.903782
380	  1.908782
381	  1.913782
382	  1.918782
383	  1.923782
384	  1.928782
385	  1.933782
386	  1.938782
387	  1.943782
388	  1.948782
389	  1.953782
390	  1.958782
391	  1.963782
392	  1.968782
393	  1.973782
394	  1.978782
395	  1.983782
396	  1.988782
397	  1.993782
398	  1.998782
399	  2.003782
400	  2.008782
401	  2.013782
402	  2.018782
403	  2.023782
404	  2.028782
405	  2.033782
406	  2.038782
407	  2.043782
408	  2.048782
409	  2.053782
410	  2.058782
411	  2.063782
412	  2.068782
413	  2.073782
414	  2.078782
415	  2.083782
416	  2.088782
417	  2.093782
418	  2.098782
419	  2.103782
420	  2.108782
421	  2.113782
422	  2.118782
423	  2.123782
424	  2.128782
425	  2.133782
426	  2.138782
427	  2.143782
428	  2.148782
429	  2.153782
430	  2.158782
431	  2.163782
432	  2.168782
433	  2.173782
434	  2.178782
435	  2.183782
436	  2.188782
437	  2.193782
438	  2.198782
439	  2.203782
440	  2.208782
441	  2.213782
442	  2.218782
443	  2.223782
444	  2.228782
445	  2.233782
446	  2.238782
447	  2.243782
448	  2.248782
449	  2.253782
450	  2.258782
451	  2.263782
452	  2.268782
453	  2.273782
454	  2.278782
455	  2.283782
456	  2.288782
457	  2.293782
458	  2.298782
459	  2.303782
460	  2.308782
461	  2.313782
462	  2.318782
463	  2.323782
464	  2.328782
465	  2.333782
466	  2.338782
467	  2.343782
468	  2.348782
469	  2.353782
470	  2.358782
471	  2.363782
472	  2.368782
473	  2.373782
474	  2.378782
475	  2.383782
476	  2.388782
477	  2.393782
478	  2.398782
479	  2.403782
480	  2.408782
481	  2.413782
482	  2.418782
483	  2.423782
484	  2.428782
485	  2.433782
486	  2.438782
487	  2.443782
488	  2.448782
489	  2.453782
490	  2.458782
491	  2.463782
492	  2.468782
493	  2.473782
494	  2.478782
495	  2.483782
496	  2.488782
497	  2.493782
498	  2.498782
499	  2.503782
500	  2.508782
501	  2.513782
502	  2.518782
503	  2.523782
504	  2.528782
505	  2.533782
506	  2.538782
507	  2.543782
508	  2.548782
509	  2.553782
510	  2.558782
511	  2.563782
512	  2.568782
513	  2.573782
514	  2.578782
515	  2.583782
516	  2.588782
517	  2.593782
518	  2.598782
519	  2.603782
520	  2.608782
521	  2.613782
522	  2.618782
523	  2.623782
524	  2.628782
525	  2.633782
526	  2.638782
527	  2.643782
528	  2.648782
529	  2.653782
530	  2.658782
531	  2.663782
532	  2.668782
533	  2.673782
534	  2.678782
535	  2.683782
536	  2.688782
537	  2.693782
538	  2.698782
539	  2.703782
540	  2.708782
541	  2.713782
542	  2.718782
543	  2.723782
544	  2.728782
545	  2.733782
546	  2.738782
547	  2.743782
548	  2.748782
549	  2.753782
550	  2.758782
551	  2.763782
552	  2.768782
553	  2.773782
554	  2.778782
555	  2.783782
556	  2.788782
557	  2.793782
558	  2.798782
559	  2.803782
560	  2.808782
561	  2.813782
562	  2.818782
563	  2.823782
564	  2.828782
565	  2.833782
566	  2.838782
567	  2.843782
568	  2.848782
569	  2.853782
570	  2.858782
571	  2.863782
572	  2.868782
573	  2.873782
574	  2.878782
575	  2.883782
576	  2.888782
577	  2.893782
578	  2.898782
579	  2.903782
580	  2.908782
581	  2.913782
582	  2.918782
583	  2.923782
584	  2.928782
585	  2.933782
586	  2.938782
587	  2.943782
588	  2.948782
589	  2.953782
590	  2.958782
591	  2.963782
592	  2.968782
593	  2.973782
594	  2.978782
595	  2.983782
596	  2.988782
597	  2.993782
598	  2.998782
599	  3.003782
600	  3.008782
601	  3.013782
602	  3.018782
603	  3.023782
604	  3.028782
605	  3.033782
606	  3.038782
607	  3.043782
608	  3.048782
609	  3.053782
610	  3.058782
611	  3.063782
612	  3.068782
613	  3.073782
614	  3.078782
615	  3.083782
616	  3.088782
617	  3.093782
618	  3.098782
619	  3.103782
620	  3.108782
621	  3.113782
622	  3.118782
623	  3.123782
624	  3.128782
625	  3.133782
626	  3.138782
627	  3.143782
628	  3.148782
629	  3.153782
630	  3.158782
631	  3.163782
632	  3.168782
633	  3.173782
634	  3.178782
635	  3.183782
636	  3.188782
637	  3.193782
638	  3.198782
639	  3.203782
640	  3.208782
641	  3.213782
642	  3.218782
643	  3.223782
644	  3.228782
645	  3.233782
646	  3.238782
647	  3.243782
648	  3.248782
649	  3.253782
650	  3.258782
651	  3.263782
652	  3.268782
653	  3.273782
654	  3.278782
655	  3.283782
656	  3.288782
657	  3.293782
658	  3.298782
659	  3.303782
660	  3.308782
661	  3.313782
662	  3.318782
663	  3.323782
664	  3.328782
665	  3.333782
666	  3.338782
667	  3.343782
668	  3.348782
669	  3.353782
670	  3.358782
671	  3.363782
672	  3.368782
673	  3.373782
674	  3.378782
675	  3.383782
676	  3.388782
677	  3.393782
678	  3.398782
679	  3.403782
680	  3.408782
681	  3.413782
682	  3.418782
683	  3.423782
684	  3.428782
685	  3.433782
686	  3.438782
