#!events.txt
# This is a text DVS created by v2e (see https://github.com/SensorsINI/v2e)
# Format is time (float s), x, y, polarity (0=off, 1=on) as specified at http://rpg.ifi.uzh.ch/davis_data.html
# Creation time: 03:42PM April 26 2021
# Creation time: System.currentTimeMillis() 1619419346711
# User name: KCY
0.001043402822688222 273 236 1
0.001043402822688222 157 157 1
0.001043402822688222 156 155 1
0.001043402822688222 152 140 1
0.001043402822688222 158 155 1
0.001043402822688222 181 85 1
0.001043402822688222 206 133 1
0.001043402822688222 160 163 1
0.001043402822688222 190 80 1
0.001043402822688222 152 141 1
0.001043402822688222 41 8 1
0.001043402822688222 189 150 1
0.001043402822688222 180 137 1
0.001043402822688222 152 138 1
0.001043402822688222 153 142 1
0.001043402822688222 151 137 1
0.001043402822688222 183 79 1
0.001043402822688222 160 164 1
0.001043402822688222 155 152 1
0.001043402822688222 185 152 1
0.001043402822688222 164 83 1
0.001043402822688222 155 148 1
0.001043402822688222 222 190 1
0.001043402822688222 187 72 1
0.003130208235234022 154 86 1
0.003130208235234022 190 81 1
0.003130208235234022 141 92 1
0.003130208235234022 196 147 1
0.003130208235234022 193 148 1
0.003130208235234022 195 147 1
0.003130208235234022 197 146 1
0.003130208235234022 192 85 1
0.003130208235234022 193 89 1
0.003130208235234022 188 75 1
0.003130208235234022 190 79 1
0.003130208235234022 153 107 1
0.003130208235234022 258 170 1
0.003130208235234022 155 153 1
0.003130208235234022 187 151 1
0.003130208235234022 188 72 1
0.003130208235234022 142 91 1
0.003130208235234022 172 215 1
0.003130208235234022 189 77 1
0.003130208235234022 153 144 1
0.003130208235234022 158 160 1
0.003130208235234022 153 143 1
0.003130208235234022 190 150 1
0.003130208235234022 154 148 1
0.003130208235234022 147 89 1
0.003130208235234022 203 137 1
0.003130208235234022 154 149 1
0.003130208235234022 157 158 1
0.003130208235234022 145 90 1
0.003130208235234022 149 129 1
0.003130208235234022 196 146 1
0.003130208235234022 34 144 1
0.003130208235234022 155 151 1
0.003130208235234022 205 135 1
0.005217013880610466 143 91 1
0.005217013880610466 204 136 1
0.005217013880610466 199 145 1
0.005217013880610466 189 76 1
0.005217013880610466 156 85 1
0.005217013880610466 188 74 1
0.005217013880610466 159 163 1
0.005217013880610466 191 83 1
0.005217013880610466 155 86 1
0.005217013880610466 157 156 1
0.005217013880610466 172 150 1
0.005217013880610466 153 145 1
0.005217013880610466 155 85 1
